2025-08-06 13:44:55,862 [INFO] app.utils.logging_config [logging_config.py:84]: Logging configuration initialized
2025-08-06 13:44:55,862 [INFO] app.utils.logging_config [logging_config.py:85]: Log directory: /home/ubuntu/crypto-0DTE-system/backend/logs
2025-08-06 13:45:16,283 [INFO] app.utils.logging_config [logging_config.py:84]: Logging configuration initialized
2025-08-06 13:45:16,284 [INFO] app.utils.logging_config [logging_config.py:85]: Log directory: /home/ubuntu/crypto-0DTE-system/backend/logs
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'SafeConfigParser': <class 'configparser.ConfigParser'>
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'NativeStringIO': <class '_io.StringIO'>
2025-08-06 13:45:16,406 [DEBUG] passlib.utils.compat [__init__.py:449]: loaded lazy attr 'BytesIO': <class '_io.BytesIO'>
2025-08-06 13:45:16,422 [DEBUG] passlib.registry [registry.py:296]: registered 'bcrypt' handler: <class 'passlib.handlers.bcrypt.bcrypt'>
2025-08-06 13:45:16,428 [ERROR] fastapi [utils.py:114]: Form data requires "python-multipart" to be installed. 
You can install "python-multipart" with: 

pip install python-multipart

2025-08-06 13:46:07,736 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:08,087 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:08,438 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:08,789 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:09,140 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:09,490 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:09,841 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:10,192 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:10,543 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:10,894 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:11,245 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:11,596 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:11,947 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
2025-08-06 13:46:12,298 [DEBUG] watchfiles.main [main.py:306]: 1 change detected: {(<Change.modified: 2>, '/home/ubuntu/crypto-0DTE-system/backend/logs/app.log')}
